item_name,item_image_url
Beetroot Stew with Coconut Milk Recipe (With a South Indian Flavor),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Beetroot_Stew_Curry_Recipe_Coconut_Milk_and_Fenugreek_2_80a00269ea.jpg
Tandoori Paneer Tikka Masala Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Paneer_Tikka_Masala_Recipe_1_4684a93c03.jpg
Chettinad Pattani Kurma Recipe (Chettinad Peas Curry),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/kurma-recipes-korma/Chettinad_Pattani_Kurma_Recipe_2_fab2c3a780.jpg
Tangy Tamarind Pumpkin Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Tangy_Tamarind_Pumpkin_Curry_5ae0e7513a.jpg
Peshawari Kala Chana Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Peshawari_Kala_Chana_Recipe_fcc4e4d593.jpg
Iyengar Bakery Khara Biscuit Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/IYENGAR_BAKERY_KHARA_BISCUIT_5f9d4da12e.jpg
Curd Rice With Carrots Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/CURD_RICE_b7597c5b58.jpg
Ingi Mangai Sadam Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Mahindra_Seed_The_Rise_Campain_Ginger_Ingi_Manga_Sadam_Ginger_Mango_Rice_Recipe_18_e0eb896a28.jpg
Watermelon Seeds Rice Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Spicy_Watermelon_Seeds_Rice_original_d06d9ec978.jpg
Avarekaalu Usli (Broad Bean In Gravy) Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/poriyal-recipes-south-indian-sabzi/Avarekaalu_Usli_Broad_Bean_cb5cb7cb5a.jpg
Crunchy Ginger Capsicum Rice Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Ginger_Capsicum_Rice_Recipe_f71a411493.jpg
Rabodi Ki Sabzi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Rabodi_Ki_Sabzi_2e04cec39b.jpg
Spiced Turnips with Spinach Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Turnips_with_Spinach_5a5e17ed05.jpg
Maavina Hannina Gojju (Karnataka Style Ripe Mango Curry Recipe),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/gojju-recipes/RIPE_MANGO_CURRY_MAVINA_HANNINA_GOJJU_original_b9fe4db038.jpg
Chana Dal Khichdi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/khichdi-recipes/Chana_Dal_Khichdi_49667c1621.jpg
Mushroom Biryani Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/biryani-recipes/Mushroom_Biryani_3f0a6407ad.jpg
Tomato Gojju (South Indian Style Tomato Curry Recipe),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Tomato_Gojju_South_Indian_style_Tomato_curry_9e28ebef32.jpg
Peanut Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Peanut_Curry_102c482613.jpg
Tofu Masala Rice Recipe (Tofu Pulao),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/pulao-recipes/Tofu_Masala_Rice_Indian_Style_d5e332bb91.jpg
Cauliflower and Vegetable Curry (With Almonds and Spices),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Cauliflower_Vegetable_Curry_in_Almond_and_Spices_Recipe_1_d44b0610fc.jpg
Odiya Style Chana Dal With Potato & Pumpkin Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Chana_dal_with_potato_and_pumpkin_curry_878dbf58d1.jpg
Vegan Chickpeas And Broccoli Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Vegan_Chickpeas_and_Broccoli_Curry_7c72fc4ed4.jpg
Vepampoo Kara Kuzhambu Recipe (Dried Neem Flower Gravy),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/kuzhambu-recipes/neem_flower_kozhumbu_dc0fba5edc.jpg
Amritsari Gobi Matar Recipe (Punjabi Style Creamy Cauliflower and Peas Curry),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Amritsari_Gobi_Matar_Punjabi_Style_Creamy_Cauliflower_and_Peas_Curry_2679272468.jpg
Himachali Chana Madra Recipe (Chickpeas In Yogurt Based Gravy),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Himachali_Chana_Madra_Chickpeas_in_yogurt_based_gravy_664ca54c0e.jpg
Gobi Ke Kofte Recipe (Cauliflower Fritters In Spicy Gravy),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/gobi_ke_kofte_39972b9c37.jpg
Tomato Onion Gravy Sabzi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/tamatar_onion_sabji_731b259d48.jpg
Potoler Dolma Recipe (Bengali Style Stuffed Pointed Gourd Curry),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Potoler_Dolma_Bengali_Style_Stuffed_Pointed_Gourd_Currry_3f6eca5076.jpg
Lilve Ki Sabzi Recipe (Green Chickpea Curry),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Lilve_Ki_Sabzi_Green_Chickpea_Curry_fde7908a3d.jpg
Okra Bamia Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Bamya_Middle_Eastern_Okra_and_Tomato_stew_084b5e4b33.jpg
Suran Moongphali Curry Recipe (Yam/Jimikand Curry with Peanuts),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Suran_Moongphali_Curry_Recipe_Yam_Jimikand_Curry_with_Peanuts_1_8c3bdc04d9.jpg
Kerala Special Vegetable Stew Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/stew-recipes/Kerala_Special_Vegetable_Stew_c3d19a6f74.jpg
Tamter Wangun Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Tamter_Wangun_e75bcbf364.jpg
Vegan Navratan Korma Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/kurma-recipes-korma/Vegan_Navrathan_Korma_3d63416d8c.jpg
Mochar Ghonto Recipe (Traditional Banana Blossom Curry From West Bengal),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Mochar_Ghonto_Recipe_with_Steps_to_clean_the_Plantain_flower_Traditional_Banana_Blossom_Curry_from_West_Bengal_53c6b1956a.jpg
Badanekaayi Gojju (Brinjal Curry) Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/gojju-recipes/Badanekaayi_Gojju_Brinjal_Curry_d62a34e091.jpg
Aal Ke Kofte (Bottle Gourd Fritters In Spicy Gravy) Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/medium_Kashmiri_Style_Paneer_Masala_Recipe_0734c1f631.jpg
Vendaikai (Okra) Puli Kootu Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/kootu-recipes/Vendaikai_Puli_Kootu_3d4ecc5822.jpg
Paneer Matar Butter Masala (Indian Cottage Cheese and Peas Masala With Butter) Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Paneer_Matar_Butter_Masala_Indian_Cottege_Cheese_and_Peas_Masala_With_Butter_4394661203.jpg
Danyachi Amti Recipe (Maharashtrian Style Groundnut Curry),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Danyachi_Amti_Maharashtrian_style_groundnut_curry_d26ecc9fbe.jpg
Multani Kaali Arbi Recipe (Arbi Gravy Style),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Multani_Kaali_Arbi_fb47154307.jpg
Soya Pilaf/Pulav Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/pulao-recipes/Nutri_Pilaf_Soya_pilaf_9af6f317a0.jpg
Cabbage & Buttermilk Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Cabbage_Buttermilk_Curry_e10e73cc72.jpg
Soba Noodle Salad Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Soba_Noodle_Salad_d5cbd4333f.jpg
Vegetable Fried Brown Rice Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/VEGETABLE_FRIED_BROWN_RICE_532d62a3af.jpg
Spicy Eggplant & Capsicum Curry (Indo-Chinese Fusion Recipe),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Spicy_eggplant_capsicum_curry_79123f9fbd.jpg
Ginger Garlic Tofu Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Ginger_Garlic_Tofu_Curry_Recipe_b3c6eec0a5.jpg
Oriya Special Dalma Recipe (Oriya Dal & Tarkari),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Oriya_Special_Dalma_Recipe_Oriya_Dal_and_Tarkari_1_da6f56349e.jpg
Mixed Sprouts Sabzi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Mixed_Sprouts_Subji_0cf7627a83.jpg
Navratan Korma Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/kurma-recipes-korma/Navratan_Korma_5505fc1dbe.jpg
Amtekai Gojju Recipe - Indian Hog Plum Curry,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/gojju-recipes/Amtekai_Gojju_Recipe_Indian_Hog_Plum_Curry_1_2_402da45cb1.jpg
Curd Rice Style Overnight Oats Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Curd_rice_style_Overnight_Oats_bebd08c95c.jpg
Pizza Pinwheel Recipe (Swirl Pizza),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Pizza_Swirl_or_Pizza_Pinwheel_0c859a74f7.jpg
Ragi Sankati Recipe - Andhra Style Ragi Mudda,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Ragi_santi_or_ragi_rice_porridge_347bd57ea9.jpg
Quinoa Vangi Bath Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Quinoa_Vangibath_610d7881b4.jpg
Sago Khichdi Recipe (Savory Tapioca Pearls Stir Fry),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/khichdi-recipes/Sagokhichdi_0a3d818669.jpg
Khatti Meethi Dal Chawal Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Khatti_Meethi_Dal_Chawal_Recipe_cc892da45c.jpg
Curry Fried Quinoa Rice Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/curryfriedquinoa_8d956f9022.jpg
Vaangi Bhaat Recipe (Maharashtrian Style Brinjal Rice),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Vaangi_Bhaat_Maharashtrian_style_Brinjal_Rice_efa4ebd3ba.jpg
Capsicum Bath Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Capsicum_Bath_06fe4166be.jpg
Hare Chane Ka Pulav Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/pulao-recipes/hare_chae_ka_pulav_08fe655b2a.jpg
Quick Cauliflower Fried Rice Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/15_Minute_Cauliflower_Fried_Rice_b1f71622b9.jpg
Mango Rice Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Manga_Sadam_Mango_rice_recipe_11b66f39c9.jpg
Maharashtrian Narali Bhaat Recipe (Sweetened Coconut Rice),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Narali_Bhaat_Sweet_Coconut_Rice_4b1e07ee17.jpg
Vegetarian Nasi Goreng Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-food-recipes/Vegetarian_Nasi_Goreng_e3da35c0fc.jpg
Moong Ki Khichdi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/khichdi-recipes/Moong_ki_Khichdi_with_palak_ki_kadhi_e358f7751c.jpg
Baingan Musallam Recipe (Mughlai Style Eggplant Simmered In Rich Tomato Curry),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Baingan_Mussalam_Recipe_Brinjal_Eggplant_vegetable_curry_2_79261f7c69.jpg
Barnyard Millet Sweet Pongal Recipe (Kuthiraivali Sakkarai Pongal),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Barnyard_Millet_Sweet_Pongal_Recipe_Kuthiraivali_Sakkarai_Pongal_1_6919e089c7.jpg
Chocolate Chip Cookies With Coconut Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Chocolate_chip_cookies_with_Coconut_aba268c45b.jpg
Chocolate Nutella Lava Cookies Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Chocolate_Nutella_Lava_Cookies_27d28f23c2.jpg
Broccoli Tofu Stir Fry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/salad-recipes/Broccoli_Tofu_Stir_Fry_0efb3f3336.jpg
Maltesers Butter Cookie Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Maltesers_Butter_Cookie_Recipe_1_90c0a4fa17.jpg
Atta Biscuit Recipe (Whole Wheat Flour Cookies Spiced with Cardamom),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Atta_Biscuit_Recipe_Whole_Wheat_Cookie_5cf50edfa3.jpg
Quinoa Chocolate Cookies Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Quinoa_Chocolate_Cookies_d441678a36.jpg
Peach Cobbler Scones Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Peach_Cobbler_Scones_8fbc884961.jpg
Cardamom Spiced Peanut Butter Cookie Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Peanut_butter_cookies_59f8be7d4d.jpg
Oatmeal Cherry Cookies Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Chocolate_Cherry_Cookies_Recipe_1_b9d0653fe4.jpg
Bhindi Raita Recipe (Okra Salad),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-raita-recipes/Bhindi_Raita_Okra_Salad_22f6797778.jpg
Dried Cranberry & White Chocolate Chip Biscotti Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Dried_cranberry_and_white_chocolate_chip_biscotti_6ac6bbe2d5.jpg
Senai Pachadi Recipe (Elephant Yam Raita),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/pachadi-recipes/Senai_Pachadi_3fd6d910f0.jpg
Dark Chocolate and Star Anise Biscotti Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Dark_Chocolate_and_Star_Anise_Biscotti_Recipe_1_cf73a142e5.jpg
Carrot And Capsicum Rice Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Carrot_And_Capsicum_Rice_0ccda2932c.jpg
Eggless Spooky Witch Finger Cookie Recipe (Perfect Halloween Cookies),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/spooky_finger_halloween_cookies_shutterstock_17828041_44da372465.jpg
Thengai Saadam (Spiced Coconut Rice) Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Thengai_Saadam_Spiced_Coconut_Rice_b315567b70.jpg
Ulundogorai - Spicy Urad Dal flavoured Rice (for Prashad & Naivedyam) Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Ulundogorai_Urad_dal_spice_flavoured_rice_for_Prashad_Naivedyam_00c4942a50.jpg
Vegan Coconut Yogurt Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-raita-recipes/Vegan_Coconut_yogurt_df0e5fac49.jpg
Carrot Orange Walnut Raita (Fruity Nutty Yogurt) Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-raita-recipes/Carrot_Orange_Walnut_Raita_Fruity_Nutty_Raita_bdebdd1494.jpg
Papad Raita Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-raita-recipes/Papad_Raita_Recipe_8d3005b063.jpg
Mushrooms Stuffed With Carrots And Mint Mayo Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/5_main_Mushrooms_stuffed_with_carrots_and_Del_Monte_Mint_Mayo_3_c6662d2c4a.jpg
Strawberry Raita Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-raita-recipes/Strawberry_Raita_Recipe_78dc7cfe18.jpg
Kela Anar Raita Recipe  (Banana Pomegranate Yogurt Dip Flavoured With Mustard),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/side-dishes/indian-raita-recipes/Paka_Kela_Anar_Raita_Banana_Pomegranate_Yogurt_Dip_Flavoured_with_Mustard_1_a6795cb634.jpg
Shrimp Stir Fry With Cheesy Dip Mayo Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/Shrimp_Stir_Fry_With_Cheesey_Garlic_Mayo_1_79f103801d.jpg
Creamy Kulfi Kebab Recipe With Tandoori Mayo Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/Creamy_Kulfi_Kebab_Recipe_with_Tandoori_Mayo_409445aba4.jpg
Tomato Onion Bruschetta With Mint Mayo Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/Tomato_Onion_Bruchetta_Recipe_With_Mint_mayo_1_1df6603f81.jpg
Shrimp Walnut Bruschetta Recipe Flavored With Cheesy Dip,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/Shrimp_Walnut_Cheesy_Dip_Mayo_Bruschetta2_7faff0406e.jpg
Chinese Savoury Rice Porridge Recipe With Pumpkin,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Chinese_Rice_Porridge_7d297cd44e.jpg
One Pot Vangi Bath Recipe Using Preethi Electric Pressure Cooker (Brinjal Rice),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Kathirikai_Sadam_Vaangi_Bath_Recipe_11734cbe59.jpg
Party Style Creamy Spinach Dip Made with Cheesy Garlic Mayo & Served With Nachos,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/Cheesy_Spinach_Dip_Del_Monte_Mayo_Recipe_3_1a293b93be.jpg
Tuna Roasted Mushroom Sandwich Recipe with Tartare Dip Mayo,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/sandwich-recipes/Tuna_Mushroom_Tartare_Dip_Mayo_Open_Sandwich2_daed49a0a5.jpg
Sweet Potato Balls Recipe Stuffed With Cheesy Garlic Mayo Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/4_main_Cheesy_garlic_Mayo_stuffed_Sweet_Potato_balls_3_4b131095ed.jpg
Kashmiri Roth Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Roth_a338d3db37.jpg
Chocolate Chip Scone Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Chocolate_Chip_Scone_Recipe_1_fab3d2408e.jpg
Thumbprint Cookie Recipe With Orange Curd Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Thumbprint_Cookie_Recipe_with_Orange_Curd_1_0ce25c6cde.jpg
Giant Chocolate Chunk Cookie Recipe with Walnuts,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Giant_Chocolate_Chunk_Cookie_Recipe_with_Walnuts_1_612d3bda2b.jpg
Shortbread Cookies With Citrus Zest Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/eggless_citrus_zest_shortbread_cookies_recipe_dccfb854f5.jpg
Gingerbread Man Whole Grain Cookie Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Gingerbread_Man_Whole_Grain_Cookie_Recipe_1_b917575088.jpg
Oats And Date Cookie Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/oats_dates_b4dc5d0865.jpg
Eggless Saffron Laced Almond Cookies Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Eggless_Saffronlaced_Almond_Cookies_33aaa5b982.jpg
Mexican Wedding Cookie Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Mexican_Wedding_Cookie_Recipe_1_11781a3abf.jpg
Tomatoes Stuffed With Mint Mayo And Paneer Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/3_main_Tomatoes_stuffed_with_Del_Monte_Mint_Mayo_and_Paneer_3_320230acbb.jpg
"Corn Salad With Radishes, Jalapeño And Lime In Mint Mayo Recipe",https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/salad-recipes/2_main_Corn_Salad_with_Radishes_Jalapeno_and_Lime_in_mint_mayonnaise_1_9cef7465ca.jpg
Choco Swirl Cookies Recipe (Eggless Choco Pinwheel Cookies),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Eggless_Choco_Pinwheel_Cookies_or_Choco_Swirl_Cookies_06f53db378.jpg
Oatmeal Cranberry Cookie Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/cookie-biscuit-recipes/Oatmeal_Cranberry_Cookie_Recipe_1_85f824a675.jpg
"Black Rice, Barley & Flax Seeds Congee Recipe",https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Black_Rice_Barley_Flax_seeds_Congee_75945fe9ee.jpg
Chettinad Vendakkai Saddam Recipe (Spicy Okra Rice),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Chettinad_Vendakkai_Saddam_Recipe_Spicy_Okra_Rice_1_cdd95e2cd3.jpg
Oat Banana Pancakes Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/healthy-breakfast-recipes/pancake-recipes/Oat_Banana_Pancakes_000bd91628.jpg
Chettinad Style Prawn Biryani Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/biryani-recipes/CHETTINAD_STYLE_PRAWN_BIRYANI_fc9ad163a0.jpg
